"Date","Price","Open","High","Low","Change %"
"Oct 25, 2019","2.6345","2.6271","2.6393","2.6227","0.26%"
"Oct 24, 2019","2.6277","2.6309","2.6326","2.6200","-0.14%"
"Oct 23, 2019","2.6315","2.6309","2.6372","2.6237","0.02%"
"Oct 22, 2019","2.6311","2.6340","2.6404","2.6288","-0.15%"
"Oct 21, 2019","2.6351","2.6277","2.6414","2.6223","0.28%"
"Oct 18, 2019","2.6278","2.6266","2.6363","2.6252","0.03%"
"Oct 17, 2019","2.6269","2.6142","2.6381","2.6114","0.46%"
"Oct 16, 2019","2.6149","2.6279","2.6305","2.6120","-0.46%"
"Oct 15, 2019","2.6269","2.6385","2.6453","2.6245","-0.49%"
"Oct 14, 2019","2.6399","2.6420","2.6534","2.6261","-0.27%"
"Oct 11, 2019","2.6471","2.6475","2.6612","2.6431","-0.05%"
"Oct 10, 2019","2.6484","2.6471","2.6580","2.6401","-0.04%"
"Oct 09, 2019","2.6494","2.6536","2.6625","2.6460","-0.24%"
"Oct 08, 2019","2.6557","2.6582","2.6658","2.6540","-0.02%"
"Oct 07, 2019","2.6561","2.6644","2.6656","2.6519","-0.29%"
"Oct 04, 2019","2.6639","2.6641","2.6698","2.6580","-0.01%"
"Oct 03, 2019","2.6641","2.6660","2.6799","2.6545","-0.13%"
"Oct 02, 2019","2.6677","2.6846","2.6933","2.6652","-0.61%"
"Oct 01, 2019","2.6841","2.7078","2.7187","2.6803","-0.84%"
"Sep 30, 2019","2.7068","2.7105","2.7165","2.6972","-0.12%"
"Sep 27, 2019","2.7100","2.7087","2.7186","2.7012","-0.01%"
"Sep 26, 2019","2.7104","2.7032","2.7212","2.6965","0.24%"
"Sep 25, 2019","2.7039","2.7043","2.7104","2.6949","0.02%"
"Sep 24, 2019","2.7033","2.7042","2.7132","2.6970","-0.09%"
"Sep 23, 2019","2.7056","2.6850","2.7144","2.6839","0.68%"
"Sep 20, 2019","2.6873","2.6717","2.6972","2.6637","0.57%"
"Sep 19, 2019","2.6721","2.6850","2.6896","2.6620","-0.54%"
"Sep 18, 2019","2.6865","2.6892","2.6932","2.6808","-0.10%"
"Sep 17, 2019","2.6893","2.7029","2.7063","2.6877","-0.46%"
"Sep 16, 2019","2.7018","2.6850","2.7050","2.6780","0.60%"
"Sep 13, 2019","2.6858","2.6898","2.6936","2.6757","-0.20%"
"Sep 12, 2019","2.6913","2.7050","2.7241","2.6877","-0.50%"
"Sep 11, 2019","2.7049","2.6925","2.7099","2.6855","0.49%"
"Sep 10, 2019","2.6916","2.6910","2.6972","2.6872","0.02%"
"Sep 09, 2019","2.6911","2.6856","2.7039","2.6856","-0.12%"
"Sep 06, 2019","2.6942","2.6831","2.7003","2.6789","0.48%"
"Sep 05, 2019","2.6812","2.6719","2.6917","2.6705","0.31%"
"Sep 04, 2019","2.6728","2.6766","2.6885","2.6692","-0.11%"
"Sep 03, 2019","2.6758","2.6694","2.6917","2.6630","0.22%"
"Sep 02, 2019","2.6700","2.6780","2.6831","2.6646","-0.49%"
"Aug 30, 2019","2.6831","2.6690","2.6867","2.6618","0.54%"
"Aug 29, 2019","2.6686","2.6696","2.6782","2.6614","-0.02%"
"Aug 28, 2019","2.6692","2.6646","2.6749","2.6574","0.17%"
"Aug 27, 2019","2.6648","2.6631","2.6683","2.6505","0.08%"
"Aug 26, 2019","2.6626","2.6455","2.6643","2.6249","0.35%"
"Aug 23, 2019","2.6532","2.6583","2.6648","2.6490","-0.15%"
"Aug 22, 2019","2.6573","2.6596","2.6719","2.6500","-0.09%"
"Aug 21, 2019","2.6597","2.6614","2.6684","2.6566","-0.06%"
"Aug 20, 2019","2.6614","2.6667","2.6766","2.6599","-0.21%"
"Aug 19, 2019","2.6671","2.6538","2.6731","2.6510","0.56%"
"Aug 16, 2019","2.6522","2.6662","2.6772","2.6435","-0.53%"
"Aug 15, 2019","2.6664","2.6492","2.6777","2.6460","0.64%"
"Aug 14, 2019","2.6495","2.6384","2.6535","2.6278","0.41%"
"Aug 13, 2019","2.6387","2.6075","2.6437","2.6031","1.19%"
"Aug 12, 2019","2.6077","2.6214","2.6248","2.6018","-0.46%"
"Aug 09, 2019","2.6197","2.6317","2.6345","2.6168","-0.46%"
"Aug 08, 2019","2.6317","2.6072","2.6341","2.6015","0.97%"
