"Date","Price","Open","High","Low","Change %"
"Mar 06, 2020","6.1472","6.1428","6.1590","6.1280","0.06%"
"Mar 05, 2020","6.1433","6.1345","6.1532","6.1117","0.14%"
"Mar 04, 2020","6.1345","6.1059","6.1428","6.0961","0.46%"
"Mar 03, 2020","6.1062","6.0778","6.1357","6.0564","0.50%"
"Mar 02, 2020","6.0761","6.0961","6.1487","6.0655","-0.67%"
"Feb 28, 2020","6.1171","6.1680","6.1913","6.0947","-0.84%"
"Feb 27, 2020","6.1691","6.1509","6.1958","6.1467","0.30%"
"Feb 26, 2020","6.1506","6.1812","6.1893","6.1452","-0.54%"
"Feb 25, 2020","6.1841","6.1792","6.2016","6.1635","0.05%"
"Feb 24, 2020","6.1811","6.1529","6.1925","6.1263","0.47%"
"Feb 21, 2020","6.1520","6.1664","6.1739","6.1429","-0.22%"
"Feb 20, 2020","6.1658","6.1875","6.2035","6.1489","-0.39%"
"Feb 19, 2020","6.1900","6.2387","6.2480","6.1849","-0.77%"
"Feb 18, 2020","6.2382","6.2153","6.2435","6.2024","0.39%"
"Feb 17, 2020","6.2142","6.2073","6.2317","6.2042","0.07%"
"Feb 14, 2020","6.2099","6.2157","6.2359","6.1974","-0.09%"
"Feb 13, 2020","6.2157","6.2158","6.2392","6.1950","-0.01%"
"Feb 12, 2020","6.2162","6.2105","6.2285","6.2012","0.09%"
"Feb 11, 2020","6.2104","6.2124","6.2306","6.2002","-0.01%"
"Feb 10, 2020","6.2110","6.2102","6.2306","6.1724","0.08%"
"Feb 07, 2020","6.2062","6.2036","6.2161","6.1860","0.03%"
"Feb 06, 2020","6.2046","6.2146","6.2324","6.1985","-0.14%"
"Feb 05, 2020","6.2134","6.2055","6.2341","6.1996","0.11%"
"Feb 04, 2020","6.2065","6.2075","6.2345","6.1878","-0.07%"
"Feb 03, 2020","6.2111","6.1563","6.2157","6.1461","0.87%"
"Jan 31, 2020","6.1574","6.1715","6.1857","6.1453","-0.22%"
"Jan 30, 2020","6.1707","6.1874","6.2136","6.1653","-0.26%"
"Jan 29, 2020","6.1870","6.1619","6.1948","6.1548","0.40%"
