"Date","Price","Open","High","Low","Change %"
"Nov 20, 1995","4.5896","4.5871","4.6524","4.5718","0.03%"
"Nov 17, 1995","4.5884","4.5867","4.5995","4.5295","0.04%"
"Nov 16, 1995","4.5865","4.5876","4.6280","4.5712","-0.14%"
"Nov 15, 1995","4.5930","4.6100","4.6143","4.5512","-0.43%"
"Nov 14, 1995","4.6129","4.6324","4.6427","4.5760","-0.41%"
"Nov 13, 1995","4.6321","4.6206","4.6471","4.5811","0.03%"
"Nov 10, 1995","4.6308","4.6030","4.6349","4.5738","0.41%"
"Nov 09, 1995","4.6120","4.6222","4.6345","4.5722","-0.35%"
"Nov 08, 1995","4.6280","4.5950","4.6298","4.5718","0.58%"
"Nov 07, 1995","4.6014","4.6151","4.6232","4.5900","-0.42%"
"Nov 06, 1995","4.6207","4.6353","4.6488","4.5862","-0.24%"
"Nov 03, 1995","4.6319","4.6657","4.6804","4.6095","-0.86%"
"Nov 02, 1995","4.6719","4.6241","4.6782","4.6000","0.82%"
"Nov 01, 1995","4.6341","4.6238","4.6620","4.6004","0.08%"
"Oct 31, 1995","4.6303","4.5667","4.6871","4.5022","1.20%"
"Oct 30, 1995","4.5752","4.5688","4.6045","4.5227","0.12%"
"Oct 27, 1995","4.5695","4.5082","4.5800","4.4788","1.15%"
"Oct 26, 1995","4.5177","4.5322","4.5843","4.4831","-0.04%"
"Oct 25, 1995","4.5194","4.5035","4.5298","4.4724","-0.01%"
"Oct 24, 1995","4.5199","4.4716","4.5328","4.4317","0.77%"
"Oct 23, 1995","4.4852","4.5479","4.5518","4.4511","-1.54%"
"Oct 20, 1995","4.5553","4.6139","4.6643","4.5361","-1.43%"
"Oct 19, 1995","4.6212","4.6724","4.7018","4.5857","-1.14%"
"Oct 18, 1995","4.6744","4.6571","4.6932","4.6106","0.35%"
"Oct 17, 1995","4.6583","4.6846","4.6868","4.6296","-0.66%"
"Oct 16, 1995","4.6892","4.6701","4.6958","4.6278","0.20%"
"Oct 13, 1995","4.6799","4.6573","4.7050","4.6451","0.40%"
"Oct 12, 1995","4.6614","4.6939","4.6998","4.6298","-0.74%"
"Oct 11, 1995","4.6963","4.6953","4.7099","4.6553","0.07%"
"Oct 10, 1995","4.6929","4.6735","4.7081","4.6488","0.36%"
"Oct 09, 1995","4.6760","4.7219","4.7387","4.6519","-0.77%"
"Oct 06, 1995","4.7125","4.6978","4.7475","4.6689","0.60%"
"Oct 05, 1995","4.6845","4.7225","4.7258","4.6697","-0.95%"
"Oct 04, 1995","4.7292","4.7471","4.7690","4.6929","-0.39%"
"Oct 03, 1995","4.7476","4.6783","4.7659","4.6783","1.45%"
"Oct 02, 1995","4.6797","4.6924","4.7163","4.6558","0.06%"
"Sep 29, 1995","4.6767","4.6288","4.6869","4.6209","0.95%"
"Sep 28, 1995","4.6329","4.6477","4.6592","4.5973","-0.35%"
"Sep 27, 1995","4.6490","4.6947","4.7257","4.6349","-1.01%"
"Sep 26, 1995","4.6965","4.6910","4.7159","4.6543","0.06%"
"Sep 25, 1995","4.6935","4.6483","4.6977","4.6301","0.85%"
"Sep 22, 1995","4.6539","4.6274","4.6961","4.6018","0.67%"
"Sep 21, 1995","4.6230","4.7378","4.7433","4.5529","-2.01%"
"Sep 20, 1995","4.7178","4.7793","4.7835","4.6835","-1.31%"
"Sep 19, 1995","4.7805","4.7610","4.7944","4.7312","0.35%"
"Sep 18, 1995","4.7638","4.7649","4.7768","4.7065","0.33%"
"Sep 15, 1995","4.7482","4.7419","4.7884","4.7048","0.01%"
"Sep 14, 1995","4.7476","4.7754","4.8252","4.6988","-0.72%"
"Sep 13, 1995","4.7818","4.7730","4.8244","4.7708","0.10%"
"Sep 12, 1995","4.7768","4.7784","4.7995","4.7522","-0.16%"
"Sep 11, 1995","4.7843","4.8023","4.8297","4.7440","-0.56%"
"Sep 08, 1995","4.8112","4.8104","4.8358","4.7555","-0.02%"
"Sep 07, 1995","4.8123","4.8283","4.8402","4.7704","-0.15%"
"Sep 06, 1995","4.8197","4.7627","4.8416","4.7627","1.14%"
"Sep 05, 1995","4.7656","4.7579","4.7942","4.7484","0.11%"
"Sep 04, 1995","4.7605","4.7531","4.7834","4.7385","0.01%"
"Sep 01, 1995","4.7600","4.7727","4.7975","4.7524","-0.36%"
"Aug 31, 1995","4.7774","4.8109","4.8333","4.7453","-0.75%"
"Aug 30, 1995","4.8134","4.7946","4.8430","4.7708","0.01%"
"Aug 29, 1995","4.8129","4.7878","4.8310","4.7696","0.41%"
"Aug 28, 1995","4.7931","4.7957","4.8056","4.7403","-0.25%"
"Aug 25, 1995","4.8050","4.7696","4.8184","4.7639","1.03%"
"Aug 24, 1995","4.7562","4.7716","4.8105","4.7294","0.02%"
"Aug 23, 1995","4.7554","4.7771","4.8046","4.7316","-0.58%"
"Aug 22, 1995","4.7831","4.7542","4.7902","4.7321","0.58%"
"Aug 21, 1995","4.7555","4.7515","4.7581","4.7083","0.19%"
"Aug 18, 1995","4.7466","4.7412","4.7799","4.7184","0.16%"
"Aug 17, 1995","4.7388","4.7655","4.7912","4.7007","-0.47%"
"Aug 16, 1995","4.7612","4.7720","4.8034","4.7218","0.43%"
"Aug 15, 1995","4.7406","4.6345","4.7972","4.6216","2.02%"
"Aug 14, 1995","4.6466","4.6263","4.6733","4.6021","-0.07%"
"Aug 11, 1995","4.6498","4.5875","4.6573","4.5827","1.35%"
"Aug 10, 1995","4.5879","4.5600","4.6166","4.5306","0.64%"
"Aug 09, 1995","4.5586","4.5684","4.5865","4.5207","-0.21%"
"Aug 08, 1995","4.5681","4.5775","4.5944","4.5508","-0.24%"
"Aug 07, 1995","4.5789","4.5351","4.5861","4.4982","1.02%"
"Aug 04, 1995","4.5325","4.5191","4.5639","4.5090","0.53%"
"Aug 03, 1995","4.5087","4.5518","4.5534","4.4954","-1.06%"
"Aug 02, 1995","4.5571","4.4584","4.5629","4.4510","2.15%"
"Aug 01, 1995","4.4610","4.4962","4.5147","4.4420","-0.86%"
"Jul 31, 1995","4.4996","4.4768","4.5084","4.4273","0.48%"
"Jul 28, 1995","4.4780","4.5085","4.5183","4.4507","-0.77%"
"Jul 27, 1995","4.5128","4.5261","4.5392","4.4925","-0.38%"
"Jul 26, 1995","4.5301","4.5650","4.5677","4.5138","-0.86%"
"Jul 25, 1995","4.5693","4.5383","4.5693","4.5284","0.62%"
