"Date","Price","Open","High","Low","Change %"
"Jan 03, 2020","8.6832","8.7007","8.7073","8.6526","-0.22%"
"Jan 02, 2020","8.7023","8.7335","8.7483","8.6945","-0.37%"
"Jan 01, 2020","8.7343","8.7346","8.7439","8.7299","-0.00%"
"Dec 31, 2019","8.7347","8.7202","8.7528","8.7164","0.15%"
"Dec 30, 2019","8.7212","8.7015","8.7389","8.6985","0.21%"
"Dec 27, 2019","8.7027","8.6424","8.7128","8.6407","0.69%"
"Dec 26, 2019","8.6430","8.6412","8.6540","8.6298","0.03%"
"Dec 25, 2019","8.6404","8.6362","8.6529","8.6260","0.06%"
"Dec 24, 2019","8.6355","8.6358","8.6410","8.6196","0.01%"
"Dec 23, 2019","8.6350","8.6383","8.6441","8.6194","-0.02%"
"Dec 20, 2019","8.6367","8.6676","8.6754","8.6280","-0.36%"
"Dec 19, 2019","8.6683","8.6544","8.6924","8.6536","0.16%"
"Dec 18, 2019","8.6544","8.6815","8.6862","8.6519","-0.31%"
"Dec 17, 2019","8.6815","8.6822","8.7061","8.6685","-0.02%"
"Dec 16, 2019","8.6835","8.6784","8.6939","8.6647","0.11%"
"Dec 13, 2019","8.6738","8.6852","8.7406","8.6638","-0.13%"
"Dec 12, 2019","8.6852","8.6907","8.7073","8.6652","-0.06%"
"Dec 11, 2019","8.6905","8.6815","8.7035","8.6479","0.09%"
"Dec 10, 2019","8.6826","8.6602","8.6866","8.6591","0.25%"
"Dec 09, 2019","8.6612","8.6564","8.6732","8.6533","0.03%"
"Dec 06, 2019","8.6585","8.6930","8.6994","8.6434","-0.40%"
"Dec 05, 2019","8.6937","8.6725","8.6971","8.6716","0.24%"
"Dec 04, 2019","8.6730","8.6769","8.7040","8.6642","-0.05%"
"Dec 03, 2019","8.6776","8.6730","8.6866","8.6633","0.06%"
"Dec 02, 2019","8.6726","8.6199","8.6833","8.6137","0.56%"
"Nov 29, 2019","8.6245","8.6167","8.6344","8.5946","0.09%"
"Nov 28, 2019","8.6167","8.6092","8.6267","8.6090","0.09%"
"Nov 27, 2019","8.6092","8.6273","8.6318","8.6041","-0.21%"
"Nov 26, 2019","8.6273","8.6193","8.6338","8.6145","0.09%"
"Nov 25, 2019","8.6194","8.6258","8.6356","8.6119","-0.08%"
"Nov 22, 2019","8.6266","8.6484","8.6737","8.6186","-0.24%"
"Nov 21, 2019","8.6476","8.6645","8.6789","8.6427","-0.19%"
"Nov 20, 2019","8.6642","8.6708","8.6739","8.6492","-0.09%"
"Nov 19, 2019","8.6718","8.6661","8.6769","8.6603","0.06%"
"Nov 18, 2019","8.6668","8.6498","8.6824","8.6459","0.21%"
"Nov 15, 2019","8.6488","8.6277","8.6549","8.6229","0.24%"
"Nov 14, 2019","8.6280","8.6155","8.6346","8.6032","0.13%"
"Nov 13, 2019","8.6165","8.6179","8.6317","8.6095","-0.03%"
"Nov 12, 2019","8.6188","8.6335","8.6410","8.6107","-0.17%"
"Nov 11, 2019","8.6336","8.6268","8.6449","8.6236","0.10%"
"Nov 08, 2019","8.6254","8.6495","8.6519","8.6216","-0.26%"
"Nov 07, 2019","8.6480","8.6623","8.6801","8.6358","-0.15%"
"Nov 06, 2019","8.6611","8.6724","8.6850","8.6581","-0.14%"
"Nov 05, 2019","8.6735","8.7196","8.7308","8.6638","-0.54%"
"Nov 04, 2019","8.7209","8.7482","8.7607","8.7182","-0.34%"
"Nov 01, 2019","8.7507","8.7401","8.7561","8.7211","0.12%"
"Oct 31, 2019","8.7401","8.7424","8.7589","8.7224","-0.02%"
"Oct 30, 2019","8.7416","8.7111","8.7436","8.6861","0.35%"
"Oct 29, 2019","8.7111","8.7020","8.7182","8.6819","0.10%"
"Oct 28, 2019","8.7020","8.6854","8.7086","8.6816","0.21%"
"Oct 25, 2019","8.6839","8.7037","8.7191","8.6784","-0.23%"
"Oct 24, 2019","8.7036","8.7267","8.7501","8.6927","-0.27%"
"Oct 23, 2019","8.7276","8.7247","8.7356","8.7096","0.03%"
"Oct 22, 2019","8.7250","8.7439","8.7515","8.7191","-0.22%"
"Oct 21, 2019","8.7441","8.7386","8.7677","8.7339","-0.19%"
"Oct 18, 2019","8.7610","8.7262","8.7639","8.7172","0.40%"
"Oct 17, 2019","8.7263","8.6863","8.7400","8.6804","0.47%"
"Oct 16, 2019","8.6856","8.6556","8.6974","8.6469","0.35%"
"Oct 15, 2019","8.6556","8.6525","8.6669","8.6233","0.04%"
"Oct 14, 2019","8.6525","8.6618","8.6664","8.6378","-0.10%"
"Oct 11, 2019","8.6611","8.6308","8.6776","8.6274","0.35%"
"Oct 10, 2019","8.6308","8.6075","8.6567","8.6071","0.27%"
"Oct 09, 2019","8.6074","8.5945","8.6218","8.5915","0.15%"
"Oct 08, 2019","8.5947","8.6041","8.6266","8.5828","-0.11%"
"Oct 07, 2019","8.6039","8.6039","8.6301","8.5982","-0.03%"
"Oct 04, 2019","8.6062","8.5969","8.6227","8.5929","0.09%"
"Oct 03, 2019","8.5987","8.5960","8.6278","8.5787","0.03%"
"Oct 02, 2019","8.5960","8.5741","8.5996","8.5488","0.26%"
"Oct 01, 2019","8.5740","8.5449","8.5832","8.5276","0.35%"
"Sep 30, 2019","8.5442","8.5772","8.5851","8.5335","-0.37%"
"Sep 27, 2019","8.5763","8.5593","8.5910","8.5483","0.18%"
"Sep 26, 2019","8.5608","8.5772","8.5977","8.5488","-0.20%"
"Sep 25, 2019","8.5782","8.6400","8.6438","8.5735","-0.71%"
"Sep 24, 2019","8.6398","8.6176","8.6455","8.6103","0.26%"
"Sep 23, 2019","8.6171","8.6372","8.6451","8.5970","-0.22%"
"Sep 20, 2019","8.6360","8.6465","8.6701","8.6191","-0.12%"
"Sep 19, 2019","8.6465","8.6367","8.6701","8.6296","0.10%"
"Sep 18, 2019","8.6375","8.6608","8.6678","8.6237","-0.27%"
"Sep 17, 2019","8.6613","8.6005","8.6632","8.5977","0.69%"
"Sep 16, 2019","8.6023","8.6626","8.6751","8.5939","-0.68%"
"Sep 13, 2019","8.6613","8.6569","8.6936","8.6509","0.06%"
"Sep 12, 2019","8.6561","8.6309","8.6769","8.5542","0.30%"
"Sep 11, 2019","8.6301","8.6582","8.6684","8.6120","-0.32%"
"Sep 10, 2019","8.6578","8.6579","8.6709","8.6474","-0.02%"
"Sep 09, 2019","8.6599","8.6424","8.6768","8.6376","0.16%"
"Sep 06, 2019","8.6464","8.6497","8.6700","8.6393","-0.03%"
"Sep 05, 2019","8.6494","8.6511","8.6899","8.6362","-0.04%"
"Sep 04, 2019","8.6530","8.6082","8.6547","8.6030","0.52%"
"Sep 03, 2019","8.6082","8.6018","8.6117","8.5701","0.08%"
"Sep 02, 2019","8.6014","8.6204","8.6289","8.5937","-0.23%"
"Aug 30, 2019","8.6210","8.6761","8.6793","8.5994","-0.63%"
"Aug 29, 2019","8.6754","8.6899","8.7041","8.6641","-0.16%"
"Aug 28, 2019","8.6896","8.7033","8.7093","8.6858","-0.16%"
"Aug 27, 2019","8.7033","8.7088","8.7203","8.6979","-0.07%"
"Aug 26, 2019","8.7094","8.7429","8.7579","8.7036","-0.36%"
"Aug 23, 2019","8.7408","8.6860","8.7479","8.6660","0.62%"
"Aug 22, 2019","8.6867","8.6945","8.7159","8.6740","-0.09%"
"Aug 21, 2019","8.6949","8.7052","8.7117","8.6913","-0.12%"
"Aug 20, 2019","8.7057","8.6904","8.7111","8.6782","0.18%"
"Aug 19, 2019","8.6899","8.7013","8.7188","8.6899","-0.11%"
"Aug 16, 2019","8.6998","8.7089","8.7155","8.6788","-0.10%"
"Aug 15, 2019","8.7084","8.7385","8.7521","8.6969","-0.35%"
"Aug 14, 2019","8.7392","8.7651","8.7799","8.7319","-0.30%"
"Aug 13, 2019","8.7651","8.7989","8.8116","8.7645","-0.38%"
"Aug 12, 2019","8.7986","8.7864","8.8135","8.7567","0.18%"
"Aug 09, 2019","8.7832","8.7670","8.8030","8.7661","0.19%"
"Aug 08, 2019","8.7663","8.7809","8.8082","8.7637","-0.17%"
"Aug 07, 2019","8.7811","8.7793","8.8181","8.7652","0.01%"
"Aug 06, 2019","8.7799","8.7912","8.8233","8.7520","-0.13%"
"Aug 05, 2019","8.7911","8.6959","8.7921","8.6919","1.08%"
"Aug 02, 2019","8.6975","8.6755","8.7027","8.6570","0.25%"
"Aug 01, 2019","8.6756","8.6705","8.6861","8.6290","0.06%"
"Jul 31, 2019","8.6702","8.7276","8.7364","8.6579","-0.66%"
"Jul 30, 2019","8.7275","8.7171","8.7323","8.7088","0.11%"
"Jul 29, 2019","8.7175","8.6997","8.7222","8.6876","0.20%"
"Jul 26, 2019","8.7003","8.7129","8.7184","8.6886","-0.14%"
